,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Won,Num,Notes,id
883,2024,45,SFO,NFL,17,6,11,0,0.353,-1.2,0.9,-2.1,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0,ShanKy0
884,1970,38,SFO,NFL,14,10,3,1,0.769,6.5,6.4,0.1,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,NolaDi0
885,1971,39,SFO,NFL,14,9,5,0,0.643,6.3,2.4,3.8,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,NolaDi0
886,1972,40,SFO,NFL,14,8,5,1,0.607,6.4,4.9,1.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,NolaDi0
887,1973,41,SFO,NFL,14,5,9,0,0.357,-0.2,1.4,-1.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,NolaDi0
888,1974,42,SFO,NFL,14,6,8,0,0.429,-2.6,-2.1,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,NolaDi0
889,1975,43,SFO,NFL,14,5,9,0,0.357,-4.7,-2.2,-2.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,NolaDi0
890,1978,46,NOR,NFL,16,7,9,0,0.438,-1.7,-0.5,-1.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,NolaDi0
891,1979,47,NOR,NFL,16,8,8,0,0.5,-1.2,2.3,-3.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,NolaDi0
892,1980,48,NOR,NFL,12,0,12,0,0.0,-10.4,-1.1,-9.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,NolaDi0
893,2019,40,GNB,NFL,16,13,3,0,0.813,3.2,0.6,2.6,2.0,1.0,1.0,0.5,1.0,5.0,10.0,0.0,LaFlMa0
894,2020,41,GNB,NFL,16,13,3,0,0.813,7.7,5.9,1.8,2.0,1.0,1.0,0.5,1.0,3.0,5.0,0.0,LaFlMa0
895,2021,42,GNB,NFL,17,13,4,0,0.765,4.4,3.5,1.0,1.0,0.0,1.0,0.0,1.0,3.0,7.0,0.0,LaFlMa0
896,2022,43,GNB,NFL,17,8,9,0,0.471,0.3,-0.3,0.6,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,LaFlMa0
897,2023,44,GNB,NFL,17,9,8,0,0.529,1.2,0.9,0.2,2.0,1.0,1.0,0.5,2.0,3.0,9.0,0.0,LaFlMa0
898,2024,45,GNB,NFL,17,11,6,0,0.647,8.1,4.9,3.2,1.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,LaFlMa0
899,1988,48,DET,NFL,5,2,3,0,0.4,-4.0,-5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,FontWa0
900,1989,49,DET,NFL,16,7,9,0,0.438,-3.5,-1.7,-1.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,FontWa0
901,1990,50,DET,NFL,16,6,10,0,0.375,-1.6,4.2,-5.9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,FontWa0
902,1991,51,DET,NFL,16,12,4,0,0.75,1.0,0.9,0.0,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,FontWa0
903,1992,52,DET,NFL,16,5,11,0,0.313,-1.9,-0.7,-1.1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,FontWa0
904,1993,53,DET,NFL,16,10,6,0,0.625,-0.3,-0.3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,FontWa0
905,1994,54,DET,NFL,16,9,7,0,0.563,2.4,2.8,-0.4,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,FontWa0
906,1995,55,DET,NFL,16,10,6,0,0.625,6.9,5.9,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,FontWa0
907,1996,56,DET,NFL,16,5,11,0,0.313,-2.9,-0.4,-2.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,FontWa0
908,2008,49,ATL,NFL,16,11,5,0,0.688,3.8,1.3,2.5,1.0,0.0,1.0,0.0,2.0,2.0,7.0,0.0,SmitMi0
909,2009,50,ATL,NFL,16,9,7,0,0.563,5.0,2.7,2.3,0.0,0.0,0.0,0.0,2.0,5.0,12.0,0.0,SmitMi0
910,2010,51,ATL,NFL,16,13,3,0,0.813,6.1,3.8,2.2,1.0,0.0,1.0,0.0,1.0,3.0,8.0,0.0,SmitMi0
911,2011,52,ATL,NFL,16,10,6,0,0.625,3.5,1.8,1.7,1.0,0.0,1.0,0.0,2.0,3.0,7.0,0.0,SmitMi0
912,2012,53,ATL,NFL,16,13,3,0,0.813,6.4,2.0,4.5,2.0,1.0,1.0,0.5,1.0,3.0,5.0,0.0,SmitMi0
913,2013,54,ATL,NFL,16,4,12,0,0.25,-2.8,1.2,-3.9,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,SmitMi0
914,2014,55,ATL,NFL,16,6,10,0,0.375,-3.8,0.6,-4.4,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,SmitMi0
915,1970,44,ATL,NFL,14,4,8,2,0.333,-2.3,-3.5,1.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,VanBNo0
916,1971,45,ATL,NFL,14,7,6,1,0.538,1.3,0.3,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,VanBNo0
917,1972,46,ATL,NFL,14,7,7,0,0.5,-1.9,-2.3,0.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,VanBNo0
918,1973,47,ATL,NFL,14,9,5,0,0.643,5.9,2.3,3.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,VanBNo0
919,1974,48,ATL,NFL,8,2,6,0,0.25,-12.3,-9.7,-2.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,VanBNo0
920,1970,51,HOU,NFL,14,3,10,1,0.231,-9.2,-3.5,-5.8,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,LemmWa0
921,2016,48,PHI,NFL,16,7,9,0,0.438,3.8,1.3,2.5,0.0,0.0,0.0,0.0,4.0,6.0,10.0,0,PedeDo0
922,2017,49,PHI,NFL,16,13,3,0,0.813,9.4,7.0,2.5,3.0,3.0,0.0,1.0,1.0,3.0,7.0,Super Bowl Champions,PedeDo0
923,2018,50,PHI,NFL,16,9,7,0,0.563,1.7,0.0,1.8,2.0,1.0,1.0,0.5,2.0,3.0,6.0,0,PedeDo0
924,2019,51,PHI,NFL,16,9,7,0,0.563,0.3,0.7,-0.4,1.0,0.0,1.0,0.0,1.0,2.0,6.0,0,PedeDo0
925,2020,52,PHI,NFL,16,4,11,1,0.281,-4.4,-2.8,-1.6,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0,PedeDo0
926,2022,54,JAX,NFL,17,9,8,0,0.529,1.8,1.6,0.2,2.0,1.0,1.0,0.5,1.0,1.0,4.0,0,PedeDo0
927,2023,55,JAX,NFL,17,9,8,0,0.529,1.4,1.3,0.1,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0,PedeDo0
928,2024,56,JAX,NFL,17,4,13,0,0.235,-7.5,-4.2,-3.4,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0,PedeDo0
929,2009,54,IND,NFL,16,14,2,0,0.875,5.9,4.4,1.5,3.0,2.0,1.0,0.667,1.0,4.0,5.0,AFC Champions,CaldJi0
930,2010,55,IND,NFL,16,10,6,0,0.625,2.9,3.7,-0.9,1.0,0.0,1.0,0.0,1.0,4.0,8.0,0,CaldJi0
931,2011,56,IND,NFL,16,2,14,0,0.125,-11.3,-6.0,-5.3,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0,CaldJi0
932,2014,59,DET,NFL,16,11,5,0,0.688,2.1,-3.2,5.2,1.0,0.0,1.0,0.0,2.0,2.0,4.0,0,CaldJi0
933,2015,60,DET,NFL,16,7,9,0,0.438,-0.2,1.0,-1.3,0.0,0.0,0.0,0.0,3.0,4.0,7.0,0,CaldJi0
934,2016,61,DET,NFL,16,9,7,0,0.563,-1.4,-1.3,-0.1,1.0,0.0,1.0,0.0,2.0,2.0,4.0,0,CaldJi0
935,2017,62,DET,NFL,16,9,7,0,0.563,2.7,5.2,-2.5,0.0,0.0,0.0,0.0,2.0,4.0,5.0,0,CaldJi0
936,2009,47,NYJ,NFL,16,9,7,0,0.563,8.6,1.1,7.5,3.0,2.0,1.0,0.667,2.0,4.0,8.0,0,RyanRe0
937,2010,48,NYJ,NFL,16,11,5,0,0.688,6.5,2.2,4.2,3.0,2.0,1.0,0.667,2.0,4.0,10.0,0,RyanRe0
938,2011,49,NYJ,NFL,16,8,8,0,0.5,0.9,1.2,-0.3,0.0,0.0,0.0,0.0,2.0,9.0,10.0,0,RyanRe0
939,2012,50,NYJ,NFL,16,6,10,0,0.375,-5.9,-5.1,-0.9,0.0,0.0,0.0,0.0,3.0,3.0,9.0,0,RyanRe0
940,2013,51,NYJ,NFL,16,8,8,0,0.5,-6.1,-4.7,-1.4,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0,RyanRe0
941,2014,52,NYJ,NFL,16,4,12,0,0.25,-5.0,-4.0,-1.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0,RyanRe0
942,2015,53,BUF,NFL,16,8,8,0,0.5,0.0,0.3,-0.2,0.0,0.0,0.0,0.0,3.0,6.0,9.0,0,RyanRe0
943,2016,54,BUF,NFL,15,7,8,0,0.467,-0.3,1.8,-2.2,0.0,0.0,0.0,0.0,3.0,5.0,9.0,Fired after Week 16,RyanRe0
944,1985,44,HOU,NFL,2,0,2,0,0.0,-8.9,-4.9,-4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,GlanJe0
945,1986,45,HOU,NFL,16,5,11,0,0.313,-3.9,-4.4,0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,GlanJe0
946,1987,46,HOU,NFL,15,9,6,0,0.6,1.9,3.2,-1.2,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,GlanJe0
947,1988,47,HOU,NFL,16,10,6,0,0.625,3.0,5.3,-2.3,2.0,1.0,1.0,0.5,3.0,0.0,0.0,0.0,GlanJe0
948,1989,48,HOU,NFL,16,9,7,0,0.563,-2.5,2.8,-5.3,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,GlanJe0
949,1990,49,ATL,NFL,16,5,11,0,0.313,-2.1,0.9,-3.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,GlanJe0
950,1991,50,ATL,NFL,16,10,6,0,0.625,3.4,4.7,-1.3,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,GlanJe0
951,1992,51,ATL,NFL,16,6,10,0,0.375,-4.1,2.3,-6.4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,GlanJe0
952,1993,52,ATL,NFL,16,6,10,0,0.375,-4.4,0.8,-5.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,GlanJe0
953,1999,49,CHI,NFL,16,6,10,0,0.375,-2.0,-3.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,0,JaurDi0
954,2000,50,CHI,NFL,16,5,11,0,0.313,-6.3,-6.4,0.1,0.0,0.0,0.0,0.0,5.0,2.0,5.0,0,JaurDi0
955,2001,51,CHI,NFL,16,13,3,0,0.813,7.9,0.9,7.1,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0,JaurDi0
956,2002,52,CHI,NFL,16,4,12,0,0.25,-5.3,-4.4,-0.9,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0,JaurDi0
957,2003,53,CHI,NFL,16,7,9,0,0.438,-3.5,-4.2,0.7,0.0,0.0,0.0,0.0,3.0,2.0,6.0,0,JaurDi0
958,2005,55,DET,NFL,5,1,4,0,0.2,-6.7,-4.3,-2.4,0.0,0.0,0.0,0.0,3.0,0.0,1.0,Coach starting week 13,JaurDi0
959,2006,56,BUF,NFL,16,7,9,0,0.438,2.2,-0.2,2.4,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0,JaurDi0
960,2007,57,BUF,NFL,16,7,9,0,0.438,-4.1,-5.6,1.5,0.0,0.0,0.0,0.0,2.0,9.0,12.0,0,JaurDi0
961,2008,58,BUF,NFL,16,7,9,0,0.438,-3.3,-2.8,-0.6,0.0,0.0,0.0,0.0,4.0,2.0,9.0,0,JaurDi0
962,2009,59,BUF,NFL,9,3,6,0,0.333,-1.8,-4.5,2.7,0.0,0.0,0.0,0.0,4.0,1.0,1.0,Fired after Week 10,JaurDi0
963,1997,48,NYG,NFL,16,10,5,1,0.656,1.5,-1.8,3.3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,FassJi0
964,1998,49,NYG,NFL,16,8,8,0,0.5,-3.2,-4.3,1.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,FassJi0
965,1999,50,NYG,NFL,16,7,9,0,0.438,-3.0,-1.8,-1.2,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0,FassJi0
966,2000,51,NYG,NFL,16,12,4,0,0.75,2.4,-1.3,3.8,3.0,2.0,1.0,0.667,1.0,4.0,12.0,NFC Champions,FassJi0
967,2001,52,NYG,NFL,16,7,9,0,0.438,-1.8,-1.8,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,0,FassJi0
968,2002,53,NYG,NFL,16,10,6,0,0.625,0.8,-2.2,3.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,0,FassJi0
969,2003,54,NYG,NFL,16,4,12,0,0.25,-8.6,-4.8,-3.7,0.0,0.0,0.0,0.0,4.0,3.0,6.0,0,FassJi0
970,2000,46,GNB,NFL,16,9,7,0,0.563,2.5,1.8,0.7,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,SherMi0
971,2001,47,GNB,NFL,16,12,4,0,0.75,6.6,4.0,2.6,2.0,1.0,1.0,0.5,2.0,3.0,8.0,0.0,SherMi0
972,2002,48,GNB,NFL,16,12,4,0,0.75,3.6,2.4,1.2,1.0,0.0,1.0,0.0,1.0,2.0,5.0,0.0,SherMi0
973,2003,49,GNB,NFL,16,10,6,0,0.625,8.1,6.2,1.9,2.0,1.0,1.0,0.5,1.0,2.0,5.0,0.0,SherMi0
974,2004,50,GNB,NFL,16,10,6,0,0.625,0.3,4.3,-4.0,1.0,0.0,1.0,0.0,1.0,3.0,10.0,0.0,SherMi0
975,2005,51,GNB,NFL,16,4,12,0,0.25,-3.7,-1.5,-2.2,0.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0,SherMi0
976,1989,43,RAI,NFL,12,7,5,0,0.583,1.8,0.0,1.9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,ShelAr0
977,1990,44,RAI,NFL,16,12,4,0,0.75,6.6,2.2,4.4,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,ShelAr0
978,1991,45,RAI,NFL,16,9,7,0,0.563,1.4,0.3,1.1,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,ShelAr0
979,1992,46,RAI,NFL,16,7,9,0,0.438,-1.6,-3.2,1.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,ShelAr0
980,1993,47,RAI,NFL,16,10,6,0,0.625,-0.7,1.1,-1.7,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,ShelAr0
981,1994,48,RAI,NFL,16,9,7,0,0.563,-1.6,-1.9,0.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,ShelAr0
982,2006,60,OAK,NFL,16,2,14,0,0.125,-9.6,-10.3,0.7,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0,ShelAr0
983,2011,48,SFO,NFL,16,13,3,0,0.813,8.3,1.7,6.6,2.0,1.0,1.0,0.5,1.0,4.0,10.0,0,HarbJi0
984,2012,49,SFO,NFL,16,11,4,1,0.719,10.2,3.5,6.7,3.0,2.0,1.0,0.667,1.0,5.0,11.0,NFC Champions,HarbJi0
985,2013,50,SFO,NFL,16,12,4,0,0.75,10.1,3.5,6.6,3.0,2.0,1.0,0.667,2.0,2.0,8.0,0,HarbJi0
986,2014,51,SFO,NFL,16,8,8,0,0.5,-1.0,-3.0,2.1,0.0,0.0,0.0,0.0,3.0,1.0,6.0,0,HarbJi0
987,2024,61,LAC,NFL,17,11,6,0,0.647,5.3,0.6,4.7,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0,HarbJi0
988,2015,45,ATL,NFL,16,8,8,0,0.5,-3.8,-4.0,0.3,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0,QuinDa0
989,2016,46,ATL,NFL,16,11,5,0,0.688,8.5,10.5,-2.0,3.0,2.0,1.0,0.667,1.0,6.0,8.0,NFC Champions,QuinDa0
990,2017,47,ATL,NFL,16,10,6,0,0.625,4.3,1.1,3.2,2.0,1.0,1.0,0.5,3.0,2.0,4.0,0,QuinDa0
991,2018,48,ATL,NFL,16,7,9,0,0.438,-0.1,2.5,-2.6,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,QuinDa0
992,2019,49,ATL,NFL,16,7,9,0,0.438,-0.1,0.3,-0.4,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0,QuinDa0
993,2020,50,ATL,NFL,5,0,5,0,0.0,0.7,-0.1,0.8,0.0,0.0,0.0,0.0,4.0,0.0,1.0,Fired after week 5,QuinDa0
994,2024,54,WAS,NFL,17,12,5,0,0.706,3.7,4.9,-1.2,3.0,2.0,1.0,0.667,2.0,2.0,5.0,0,QuinDa0
995,1986,55,PHI,NFL,16,5,10,1,0.344,-1.5,-2.9,1.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,RyanBu0
996,1987,56,PHI,NFL,15,7,8,0,0.467,-2.0,1.3,-3.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,RyanBu0
997,1988,57,PHI,NFL,16,10,6,0,0.625,3.4,2.3,1.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,RyanBu0
998,1989,58,PHI,NFL,16,11,5,0,0.688,5.1,1.9,3.2,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,RyanBu0
999,1990,59,PHI,NFL,16,10,6,0,0.625,5.6,4.5,1.1,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,RyanBu0
1000,1994,63,ARI,NFL,16,8,8,0,0.5,-2.3,-5.6,3.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,RyanBu0
1001,1995,64,ARI,NFL,16,4,12,0,0.25,-7.5,-3.5,-4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,RyanBu0
1002,2001,47,NYJ,NFL,16,10,6,0,0.625,0.8,-2.0,2.8,1.0,0.0,1.0,0.0,3.0,3.0,7.0,0.0,EdwaHe0
1003,2002,48,NYJ,NFL,16,9,7,0,0.563,3.2,0.9,2.3,2.0,1.0,1.0,0.5,1.0,4.0,8.0,0.0,EdwaHe0
1004,2003,49,NYJ,NFL,16,6,10,0,0.375,-0.6,-1.9,1.3,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,EdwaHe0
1005,2004,50,NYJ,NFL,16,10,6,0,0.625,6.6,0.5,6.0,2.0,1.0,1.0,0.5,2.0,0.0,2.0,0.0,EdwaHe0
1006,2005,51,NYJ,NFL,16,4,12,0,0.25,-6.4,-5.2,-1.2,0.0,0.0,0.0,0.0,4.0,3.0,6.0,0.0,EdwaHe0
1007,2006,52,KAN,NFL,16,9,7,0,0.563,1.0,0.4,0.6,1.0,0.0,1.0,0.0,2.0,3.0,6.0,0.0,EdwaHe0
1008,2007,53,KAN,NFL,16,4,12,0,0.25,-5.5,-7.4,1.9,0.0,0.0,0.0,0.0,3.0,2.0,8.0,0.0,EdwaHe0
1009,2008,54,KAN,NFL,16,2,14,0,0.125,-9.2,-3.9,-5.3,0.0,0.0,0.0,0.0,4.0,5.0,12.0,0.0,EdwaHe0
1010,1982,41,NWE,NFL,9,5,4,0,0.556,-2.4,-3.7,1.3,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,MeyeRo0
1011,1983,42,NWE,NFL,16,8,8,0,0.5,-1.0,-4.7,3.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,MeyeRo0
1012,1984,43,NWE,NFL,8,5,3,0,0.625,-0.1,1.0,-1.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,MeyeRo0
1013,1986,45,IND,NFL,3,3,0,0,1.0,-10.4,-6.6,-3.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,MeyeRo0
1014,1987,46,IND,NFL,15,9,6,0,0.6,4.3,-1.3,5.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,MeyeRo0
1015,1988,47,IND,NFL,16,9,7,0,0.563,3.2,2.9,0.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,MeyeRo0
1016,1989,48,IND,NFL,16,8,8,0,0.5,-0.5,-2.7,2.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,MeyeRo0
1017,1990,49,IND,NFL,16,7,9,0,0.438,-3.9,-2.7,-1.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,MeyeRo0
1018,1991,50,IND,NFL,5,0,5,0,0.0,-17.3,-11.5,-5.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,MeyeRo0
1019,2018,43,TEN,NFL,16,9,7,0,0.563,0.2,-3.2,3.5,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,VrabMi0
1020,2019,44,TEN,NFL,16,9,7,0,0.563,3.4,1.8,1.7,3.0,2.0,1.0,0.667,2.0,3.0,5.0,0.0,VrabMi0
1021,2020,45,TEN,NFL,16,11,5,0,0.688,1.6,4.7,-3.1,1.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,VrabMi0
1022,2021,46,TEN,NFL,17,12,5,0,0.706,3.4,1.8,1.6,1.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,VrabMi0
1023,2022,47,TEN,NFL,17,7,10,0,0.412,-3.6,-4.7,1.1,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,VrabMi0
1024,2023,48,TEN,NFL,17,6,11,0,0.353,-3.2,-4.0,0.7,0.0,0.0,0.0,0.0,4.0,3.0,5.0,0.0,VrabMi0
1025,2011,48,MIA,NFL,3,2,1,0,0.667,0.9,-2.2,3.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,BowlTo0
1026,2015,52,NYJ,NFL,16,10,6,0,0.625,1.5,-0.5,2.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,BowlTo0
1027,2016,53,NYJ,NFL,16,5,11,0,0.313,-8.5,-5.5,-3.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,0.0,BowlTo0
1028,2017,54,NYJ,NFL,16,5,11,0,0.313,-4.9,-2.9,-2.1,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,BowlTo0
1029,2018,55,NYJ,NFL,16,4,12,0,0.25,-7.8,-2.0,-5.9,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,BowlTo0
1030,2022,59,TAM,NFL,17,8,9,0,0.471,-2.3,-3.3,1.1,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,BowlTo0
1031,2023,60,TAM,NFL,17,9,8,0,0.529,1.1,-1.6,2.7,2.0,1.0,1.0,0.5,1.0,1.0,4.0,0.0,BowlTo0
1032,2024,61,TAM,NFL,17,10,7,0,0.588,6.4,6.0,0.4,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,BowlTo0
1033,2000,49,STL,NFL,16,10,6,0,0.625,3.1,12.6,-9.5,1.0,0.0,1.0,0.0,2.0,4.0,8.0,0,MartMi0
1034,2001,50,STL,NFL,16,14,2,0,0.875,13.4,10.4,2.9,3.0,2.0,1.0,0.667,1.0,4.0,12.0,NFC Champions,MartMi0
1035,2002,51,STL,NFL,16,7,9,0,0.438,-3.3,-1.6,-1.8,0.0,0.0,0.0,0.0,2.0,3.0,7.0,0,MartMi0
1036,2003,52,STL,NFL,16,12,4,0,0.75,5.9,6.0,-0.2,1.0,0.0,1.0,0.0,1.0,4.0,10.0,0,MartMi0
1037,2004,53,STL,NFL,16,8,8,0,0.5,-6.0,-2.2,-3.8,2.0,1.0,1.0,0.5,2.0,1.0,6.0,0,MartMi0
1038,2005,54,STL,NFL,5,2,3,0,0.4,-5.1,1.3,-6.4,0.0,0.0,0.0,0.0,2.0,1.0,5.0,Fired after week 5,MartMi0
1039,2012,52,IND,NFL,16,11,5,0,0.688,-4.7,-1.9,-2.8,1.0,0.0,1.0,0.0,2.0,2.0,7.0,Missed 12 games due to cancer treatments,PagaCh0
1040,2013,53,IND,NFL,16,11,5,0,0.688,4.0,1.7,2.3,2.0,1.0,1.0,0.5,1.0,6.0,7.0,0,PagaCh0
1041,2014,54,IND,NFL,16,11,5,0,0.688,4.4,5.2,-0.8,3.0,2.0,1.0,0.667,1.0,5.0,7.0,0,PagaCh0
1042,2015,55,IND,NFL,16,8,8,0,0.5,-6.7,-3.1,-3.6,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0,PagaCh0
1043,2016,56,IND,NFL,16,8,8,0,0.5,0.4,3.1,-2.7,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0,PagaCh0
1044,2017,57,IND,NFL,16,4,12,0,0.25,-10.1,-6.1,-4.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,0,PagaCh0
1045,1983,48,NYJ,NFL,16,7,9,0,0.438,-1.2,-1.9,0.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,WaltJo0
1046,1984,49,NYJ,NFL,16,7,9,0,0.438,-4.5,-1.8,-2.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,WaltJo0
1047,1985,50,NYJ,NFL,16,11,5,0,0.688,9.0,3.8,5.2,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,WaltJo0
1048,1986,51,NYJ,NFL,16,10,6,0,0.625,-1.4,2.0,-3.3,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,WaltJo0
1049,1987,52,NYJ,NFL,15,6,9,0,0.4,-1.3,1.3,-2.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,WaltJo0
1050,1988,53,NYJ,NFL,16,8,7,1,0.531,1.4,3.7,-2.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,WaltJo0
1051,1989,54,NYJ,NFL,16,4,12,0,0.25,-10.1,-4.9,-5.2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,WaltJo0
1052,1986,59,MIN,NFL,16,9,7,0,0.563,6.5,4.0,2.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,BurnJe0
1053,1987,60,MIN,NFL,15,8,7,0,0.533,-2.6,-0.1,-2.5,3.0,2.0,1.0,0.667,2.0,0.0,0.0,0.0,BurnJe0
1054,1988,61,MIN,NFL,16,11,5,0,0.688,10.9,6.5,4.3,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,BurnJe0
1055,1989,62,MIN,NFL,16,10,6,0,0.625,4.3,0.2,4.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,BurnJe0
1056,1990,63,MIN,NFL,16,6,10,0,0.375,2.4,2.6,-0.2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,BurnJe0
1057,1991,64,MIN,NFL,16,8,8,0,0.5,-2.0,-0.2,-1.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,BurnJe0
