,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Won,Num,Notes,id
838,2020,58,WAS,NFL,16,7,9,0,0.438,-0.8,-4.1,3.2,1.0,0.0,1.0,0.0,1.0,4.0,7.0,0,RiveRo0
839,2021,59,WAS,NFL,17,7,10,0,0.412,-4.2,-2.7,-1.5,0.0,0.0,0.0,0.0,3.0,4.0,8.0,0,RiveRo0
840,2022,60,WAS,NFL,17,8,8,1,0.5,-0.9,-3.5,2.6,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0,RiveRo0
841,2023,61,WAS,NFL,17,4,13,0,0.235,-11.1,-2.8,-8.4,0.0,0.0,0.0,0.0,4.0,2.0,5.0,0,RiveRo0
842,1979,42,OAK,NFL,16,9,7,0,0.563,3.8,3.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,FlorTo0
843,1980,43,OAK,NFL,16,11,5,0,0.688,4.2,2.9,1.3,4.0,4.0,0.0,1.0,2.0,0.0,0.0,Super Bowl Champions,FlorTo0
844,1981,44,OAK,NFL,16,7,9,0,0.438,-3.6,-3.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,FlorTo0
845,1982,45,RAI,NFL,9,8,1,0,0.889,5.2,6.1,-0.9,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0,FlorTo0
846,1983,46,RAI,NFL,16,12,4,0,0.75,6.8,5.1,1.7,3.0,3.0,0.0,1.0,1.0,0.0,0.0,Super Bowl Champions,FlorTo0
847,1984,47,RAI,NFL,16,11,5,0,0.688,6.9,2.1,4.8,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0,FlorTo0
848,1985,48,RAI,NFL,16,12,4,0,0.75,4.3,0.7,3.7,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,FlorTo0
849,1986,49,RAI,NFL,16,8,8,0,0.5,0.2,0.0,0.2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,FlorTo0
850,1987,50,RAI,NFL,15,5,10,0,0.333,0.0,-1.6,1.7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,FlorTo0
851,1992,55,SEA,NFL,16,2,14,0,0.125,-10.0,-9.8,-0.2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,FlorTo0
852,1993,56,SEA,NFL,16,6,10,0,0.375,-1.2,-0.8,-0.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,FlorTo0
853,1994,57,SEA,NFL,16,6,10,0,0.375,-3.4,-2.8,-0.6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,FlorTo0
873,1970,49,DEN,NFL,14,5,8,1,0.385,-2.6,-2.5,-0.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,SabaLo0
874,1971,50,DEN,NFL,9,2,6,1,0.25,-4.5,-5.5,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,SabaLo0
875,1972,51,BUF,NFL,14,4,9,1,0.321,-7.2,-1.6,-5.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,SabaLo0
876,1973,52,BUF,NFL,14,9,5,0,0.643,0.4,-1.8,2.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,SabaLo0
877,1974,53,BUF,NFL,14,9,5,0,0.643,1.0,-0.3,1.4,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0,SabaLo0
878,1975,54,BUF,NFL,14,8,6,0,0.571,7.1,10.4,-3.4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,SabaLo0
879,1976,55,BUF,NFL,5,2,3,0,0.4,-9.2,-2.5,-6.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,SabaLo0
880,2003,40,JAX,NFL,16,5,11,0,0.313,-2.4,-3.3,0.9,0.0,0.0,0.0,0.0,3.0,3.0,8.0,0,DelRJa0
881,2004,41,JAX,NFL,16,9,7,0,0.563,0.8,-5.7,6.4,0.0,0.0,0.0,0.0,2.0,4.0,13.0,0,DelRJa0
882,2005,42,JAX,NFL,16,12,4,0,0.75,4.8,1.1,3.7,1.0,0.0,1.0,0.0,2.0,2.0,7.0,0,DelRJa0
883,2006,43,JAX,NFL,16,8,8,0,0.5,7.5,2.6,4.9,0.0,0.0,0.0,0.0,3.0,4.0,5.0,0,DelRJa0
884,2007,44,JAX,NFL,16,11,5,0,0.688,6.8,4.8,2.0,2.0,1.0,1.0,0.5,2.0,2.0,10.0,0,DelRJa0
885,2008,45,JAX,NFL,16,5,11,0,0.313,-2.5,-2.1,-0.4,0.0,0.0,0.0,0.0,4.0,1.0,7.0,0,DelRJa0
886,2009,46,JAX,NFL,16,7,9,0,0.438,-6.5,-3.8,-2.6,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0,DelRJa0
887,2010,47,JAX,NFL,16,8,8,0,0.5,-4.5,-1.2,-3.3,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0,DelRJa0
888,2011,48,JAX,NFL,11,3,8,0,0.273,-5.6,-7.1,1.4,0.0,0.0,0.0,0.0,3.0,1.0,4.0,Fired after Week 12,DelRJa0
889,2015,52,OAK,NFL,16,7,9,0,0.438,-0.2,1.4,-1.6,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0,DelRJa0
890,2016,53,OAK,NFL,16,12,4,0,0.75,3.3,3.5,-0.3,1.0,0.0,1.0,0.0,2.0,4.0,7.0,0,DelRJa0
891,2017,54,OAK,NFL,16,6,10,0,0.375,-4.7,-3.0,-1.8,0.0,0.0,0.0,0.0,3.0,3.0,7.0,0,DelRJa0
892,2004,46,CHI,NFL,16,5,11,0,0.313,-8.2,-8.5,0.3,0.0,0.0,0.0,0.0,4.0,4.0,10.0,0,SmitLo0
893,2005,47,CHI,NFL,16,11,5,0,0.688,1.4,-5.2,6.6,1.0,0.0,1.0,0.0,1.0,2.0,9.0,0,SmitLo0
894,2006,48,CHI,NFL,16,13,3,0,0.813,7.9,4.9,3.0,3.0,2.0,1.0,0.667,1.0,4.0,11.0,NFC Champions,SmitLo0
895,2007,49,CHI,NFL,16,7,9,0,0.438,1.2,-0.2,1.4,0.0,0.0,0.0,0.0,4.0,3.0,6.0,0,SmitLo0
896,2008,50,CHI,NFL,16,9,7,0,0.563,2.1,1.1,1.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,0,SmitLo0
897,2009,51,CHI,NFL,16,7,9,0,0.438,-3.9,-1.9,-2.0,0.0,0.0,0.0,0.0,3.0,2.0,9.0,0,SmitLo0
898,2010,52,CHI,NFL,16,11,5,0,0.688,4.1,-0.6,4.7,2.0,1.0,1.0,0.5,1.0,2.0,7.0,0,SmitLo0
899,2011,53,CHI,NFL,16,8,8,0,0.5,1.7,-1.5,3.1,0.0,0.0,0.0,0.0,3.0,4.0,6.0,0,SmitLo0
900,2012,54,CHI,NFL,16,10,6,0,0.625,6.9,1.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0,SmitLo0
901,2014,56,TAM,NFL,16,2,14,0,0.125,-9.8,-6.5,-3.3,0.0,0.0,0.0,0.0,4.0,4.0,7.0,0,SmitLo0
902,2015,57,TAM,NFL,16,6,10,0,0.375,-7.7,-3.5,-4.2,0.0,0.0,0.0,0.0,4.0,4.0,7.0,0,SmitLo0
903,2022,64,HOU,NFL,17,3,13,1,0.206,-8.5,-5.4,-3.1,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0,SmitLo0
904,1979,48,SFO,NFL,16,2,14,0,0.125,-7.4,-1.3,-6.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,WalsBi0
905,1980,49,SFO,NFL,16,6,10,0,0.375,-6.3,-1.2,-5.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,WalsBi0
906,1981,50,SFO,NFL,16,13,3,0,0.813,6.2,1.3,5.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,Super Bowl Champions,WalsBi0
907,1982,51,SFO,NFL,9,3,6,0,0.333,-2.4,0.3,-2.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,WalsBi0
908,1983,52,SFO,NFL,16,10,6,0,0.625,8.7,5.7,3.0,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0,WalsBi0
909,1984,53,SFO,NFL,16,15,1,0,0.938,12.7,7.4,5.4,3.0,3.0,0.0,1.0,1.0,0.0,0.0,Super Bowl Champions,WalsBi0
910,1985,54,SFO,NFL,16,10,6,0,0.625,8.8,4.6,4.2,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0,WalsBi0
911,1986,55,SFO,NFL,16,10,5,1,0.656,7.0,2.6,4.4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,WalsBi0
912,1987,56,SFO,NFL,15,13,2,0,0.867,13.3,8.9,4.4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,WalsBi0
913,1988,57,SFO,NFL,16,10,6,0,0.625,4.8,3.1,1.7,3.0,3.0,0.0,1.0,1.0,0.0,0.0,Super Bowl Champions,WalsBi0
942,1975,44,BAL,NFL,14,10,4,0,0.714,8.6,6.3,2.2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,MarcTe0
943,1976,45,BAL,NFL,14,11,3,0,0.786,9.8,9.3,0.4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,MarcTe0
944,1977,46,BAL,NFL,14,10,4,0,0.714,5.0,3.6,1.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,MarcTe0
945,1978,47,BAL,NFL,16,5,11,0,0.313,-8.8,-2.8,-6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,MarcTe0
946,1979,48,BAL,NFL,16,5,11,0,0.313,-3.5,-2.0,-1.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,MarcTe0
947,1992,61,IND,NFL,16,9,7,0,0.563,-7.0,-6.0,-1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,MarcTe0
948,1993,62,IND,NFL,16,4,12,0,0.25,-11.3,-6.2,-5.1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,MarcTe0
949,1994,63,IND,NFL,16,8,8,0,0.5,-1.5,-1.3,-0.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,MarcTe0
950,1995,64,IND,NFL,16,9,7,0,0.563,-1.3,-1.8,0.4,3.0,2.0,1.0,0.667,2.0,0.0,0.0,0.0,MarcTe0
951,1996,65,BAL,NFL,16,4,12,0,0.25,-2.9,3.9,-6.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,MarcTe0
952,1997,66,BAL,NFL,16,6,9,1,0.406,-0.6,-0.4,-0.2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,MarcTe0
953,1998,67,BAL,NFL,16,6,10,0,0.375,-5.4,-5.2,-0.2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,MarcTe0
954,1975,39,CHI,NFL,14,4,10,0,0.286,-11.5,-4.9,-6.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,PardJa0
955,1976,40,CHI,NFL,14,7,7,0,0.5,4.6,0.3,4.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,PardJa0
956,1977,41,CHI,NFL,14,9,5,0,0.643,-3.6,0.0,-3.6,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,PardJa0
957,1978,42,WAS,NFL,16,8,8,0,0.5,-0.4,-1.1,0.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,PardJa0
958,1979,43,WAS,NFL,16,10,6,0,0.625,2.5,0.9,1.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,PardJa0
959,1980,44,WAS,NFL,16,6,10,0,0.375,-1.1,-4.4,3.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,PardJa0
960,1990,54,HOU,NFL,16,9,7,0,0.563,5.2,4.9,0.3,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,PardJa0
961,1991,55,HOU,NFL,16,11,5,0,0.688,8.4,4.9,3.4,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,PardJa0
962,1992,56,HOU,NFL,16,10,6,0,0.625,5.5,3.0,2.6,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,PardJa0
963,1993,57,HOU,NFL,16,12,4,0,0.75,7.2,4.1,3.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,PardJa0
964,1994,58,HOU,NFL,10,1,9,0,0.1,-7.3,-4.7,-2.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,PardJa0
965,2017,43,BUF,NFL,16,9,7,0,0.563,-4.0,-3.0,-1.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,McDeSe0
966,2018,44,BUF,NFL,16,6,10,0,0.375,-6.9,-6.3,-0.6,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,McDeSe0
967,2019,45,BUF,NFL,16,10,6,0,0.625,2.2,-3.5,5.7,1.0,0.0,1.0,0.0,2.0,2.0,5.0,0.0,McDeSe0
968,2020,46,BUF,NFL,16,13,3,0,0.813,7.7,7.1,0.6,3.0,2.0,1.0,0.667,1.0,2.0,5.0,0.0,McDeSe0
969,2021,47,BUF,NFL,17,11,6,0,0.647,9.8,5.0,4.8,2.0,1.0,1.0,0.5,1.0,1.0,3.0,0.0,McDeSe0
970,2022,48,BUF,NFL,16,13,3,0,0.813,10.9,7.1,3.8,2.0,1.0,1.0,0.5,1.0,1.0,4.0,0.0,McDeSe0
971,2023,49,BUF,NFL,17,11,6,0,0.647,6.5,4.1,2.3,2.0,1.0,1.0,0.5,1.0,3.0,6.0,0.0,McDeSe0
972,2024,50,BUF,NFL,17,13,4,0,0.765,8.1,7.8,0.3,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,McDeSe0
973,2010,44,DAL,NFL,8,5,3,0,0.625,-2.2,2.5,-4.7,0.0,0.0,0.0,0.0,3.0,3.0,4.0,Coach starting Week 10,GarrJa0
974,2011,45,DAL,NFL,16,8,8,0,0.5,1.6,0.7,0.9,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0,GarrJa0
975,2012,46,DAL,NFL,16,8,8,0,0.5,0.3,1.4,-1.2,0.0,0.0,0.0,0.0,3.0,5.0,5.0,0,GarrJa0
976,2013,47,DAL,NFL,16,8,8,0,0.5,-0.7,2.7,-3.4,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,GarrJa0
977,2014,48,DAL,NFL,16,12,4,0,0.75,5.4,5.3,0.1,2.0,1.0,1.0,0.5,1.0,4.0,7.0,0,GarrJa0
978,2015,49,DAL,NFL,16,4,12,0,0.25,-6.9,-7.0,0.1,0.0,0.0,0.0,0.0,4.0,3.0,7.0,0,GarrJa0
979,2016,50,DAL,NFL,16,13,3,0,0.813,7.0,4.1,2.9,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0,GarrJa0
980,2017,51,DAL,NFL,16,9,7,0,0.563,1.6,0.4,1.2,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0,GarrJa0
981,2018,52,DAL,NFL,16,10,6,0,0.625,1.1,-1.9,2.9,2.0,1.0,1.0,0.5,1.0,2.0,5.0,0,GarrJa0
982,2019,53,DAL,NFL,16,8,8,0,0.5,5.3,3.8,1.5,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0,GarrJa0
983,1984,39,CIN,NFL,16,8,8,0,0.5,-1.2,-0.1,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,WychSa0
984,1985,40,CIN,NFL,16,7,9,0,0.438,-0.7,6.2,-6.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,WychSa0
985,1986,41,CIN,NFL,16,10,6,0,0.625,1.5,5.7,-4.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,WychSa0
986,1987,42,CIN,NFL,15,4,11,0,0.267,-3.7,-1.8,-1.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,WychSa0
987,1988,43,CIN,NFL,16,12,4,0,0.75,6.1,7.1,-1.0,3.0,2.0,1.0,0.667,1.0,0.0,0.0,AFC Champions,WychSa0
988,1989,44,CIN,NFL,16,8,8,0,0.5,6.9,4.6,2.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,WychSa0
989,1990,45,CIN,NFL,16,9,7,0,0.563,-1.1,1.9,-3.0,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0,WychSa0
990,1991,46,CIN,NFL,16,3,13,0,0.188,-8.7,-1.8,-6.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,WychSa0
991,1992,47,TAM,NFL,16,5,11,0,0.313,-5.9,-2.0,-3.9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,WychSa0
992,1993,48,TAM,NFL,16,5,11,0,0.313,-7.6,-3.3,-4.3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,WychSa0
993,1994,49,TAM,NFL,16,6,10,0,0.375,-6.2,-5.4,-0.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,WychSa0
994,1995,50,TAM,NFL,16,7,9,0,0.438,-5.0,-6.9,1.9,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,WychSa0
995,2006,45,HOU,NFL,16,6,10,0,0.375,-4.5,-3.2,-1.3,0.0,0.0,0.0,0.0,4.0,3.0,7.0,0,KubiGa0
996,2007,46,HOU,NFL,16,8,8,0,0.5,0.0,2.5,-2.5,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0,KubiGa0
997,2008,47,HOU,NFL,16,8,8,0,0.5,-0.4,2.8,-3.2,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0,KubiGa0
998,2009,48,HOU,NFL,16,9,7,0,0.563,2.0,2.7,-0.7,0.0,0.0,0.0,0.0,2.0,3.0,6.0,0,KubiGa0
999,2010,49,HOU,NFL,16,6,10,0,0.375,-1.8,1.8,-3.7,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0,KubiGa0
1000,2011,50,HOU,NFL,16,10,6,0,0.625,4.5,1.4,3.2,2.0,1.0,1.0,0.5,1.0,2.0,7.0,0,KubiGa0
1001,2012,51,HOU,NFL,16,12,4,0,0.75,3.5,1.8,1.7,2.0,1.0,1.0,0.5,1.0,2.0,5.0,0,KubiGa0
1002,2013,52,HOU,NFL,13,2,11,0,0.154,-7.6,-5.0,-2.6,0.0,0.0,0.0,0.0,4.0,3.0,5.0,0,KubiGa0
1003,2015,54,DEN,NFL,16,12,4,0,0.75,5.8,0.3,5.5,3.0,3.0,0.0,1.0,1.0,2.0,6.0,Super Bowl Champions,KubiGa0
1004,2016,55,DEN,NFL,16,9,7,0,0.563,4.0,-2.0,6.1,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0,KubiGa0
1005,1975,52,HOU,NFL,14,10,4,0,0.714,6.4,1.2,5.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,PhilBu0
1006,1976,53,HOU,NFL,14,5,9,0,0.357,-1.8,-2.7,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,PhilBu0
1007,1977,54,HOU,NFL,14,8,6,0,0.571,6.6,4.4,2.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,PhilBu0
1008,1978,55,HOU,NFL,16,10,6,0,0.625,-0.4,-0.6,0.2,3.0,2.0,1.0,0.667,2.0,0.0,0.0,0.0,PhilBu0
1009,1979,56,HOU,NFL,16,11,5,0,0.688,4.4,2.9,1.4,3.0,2.0,1.0,0.667,2.0,0.0,0.0,0.0,PhilBu0
1010,1980,57,HOU,NFL,16,11,5,0,0.688,1.6,-2.7,4.4,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,PhilBu0
1011,1981,58,NOR,NFL,16,4,12,0,0.25,-9.5,-7.2,-2.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,PhilBu0
1012,1982,59,NOR,NFL,9,4,5,0,0.444,-3.8,-5.7,1.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,PhilBu0
1013,1983,60,NOR,NFL,16,8,8,0,0.5,0.0,-1.1,1.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,PhilBu0
1014,1984,61,NOR,NFL,16,7,9,0,0.438,-2.9,-1.7,-1.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,PhilBu0
1015,1985,62,NOR,NFL,12,4,8,0,0.333,-6.8,-3.0,-3.9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,PhilBu0
1016,1985,38,NOR,NFL,4,1,3,0,0.25,-6.8,-3.0,-3.9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,PhilWa0
1017,1993,46,DEN,NFL,16,9,7,0,0.563,5.0,4.6,0.4,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0,PhilWa0
1018,1994,47,DEN,NFL,16,7,9,0,0.438,-3.3,1.3,-4.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,PhilWa0
1019,1998,51,BUF,NFL,16,10,6,0,0.625,5.2,4.4,0.7,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0,PhilWa0
1020,1999,52,BUF,NFL,16,11,5,0,0.688,7.1,-0.2,7.4,1.0,0.0,1.0,0.0,2.0,2.0,5.0,0,PhilWa0
1021,2000,53,BUF,NFL,16,8,8,0,0.5,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,4.0,2.0,10.0,0,PhilWa0
1022,2003,56,ATL,NFL,3,2,1,0,0.667,-7.4,-2.0,-5.4,0.0,0.0,0.0,0.0,4.0,0.0,1.0,Coach starting week 15,PhilWa0
1023,2007,60,DAL,NFL,16,13,3,0,0.813,9.5,7.8,1.7,1.0,0.0,1.0,0.0,1.0,5.0,8.0,0,PhilWa0
1024,2008,61,DAL,NFL,16,9,7,0,0.563,0.6,1.7,-1.2,0.0,0.0,0.0,0.0,3.0,5.0,9.0,0,PhilWa0
1025,2009,62,DAL,NFL,16,11,5,0,0.688,7.1,0.4,6.7,2.0,1.0,1.0,0.5,1.0,5.0,7.0,0,PhilWa0
1026,2010,63,DAL,NFL,8,1,7,0,0.125,-2.2,2.5,-4.7,0.0,0.0,0.0,0.0,3.0,2.0,6.0,Fired after Week 9,PhilWa0
1027,2013,66,HOU,NFL,3,0,3,0,0.0,-7.6,-5.0,-2.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,PhilWa0
1028,1993,41,CHI,NFL,16,7,9,0,0.438,-0.2,-4.6,4.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,WannDa0
1029,1994,42,CHI,NFL,16,9,7,0,0.563,-1.9,-3.2,1.3,2.0,1.0,1.0,0.5,4.0,0.0,0.0,0,WannDa0
1030,1995,43,CHI,NFL,16,9,7,0,0.563,2.3,3.1,-0.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,WannDa0
1031,1996,44,CHI,NFL,16,7,9,0,0.438,-0.2,-1.4,1.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,WannDa0
1032,1997,45,CHI,NFL,16,4,12,0,0.25,-8.5,-3.1,-5.3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,WannDa0
1033,1998,46,CHI,NFL,16,4,12,0,0.25,-3.7,-3.4,-0.3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,WannDa0
1034,2000,48,MIA,NFL,16,11,5,0,0.688,7.1,0.0,7.1,2.0,1.0,1.0,0.5,1.0,1.0,3.0,0,WannDa0
1035,2001,49,MIA,NFL,16,11,5,0,0.688,2.7,-0.3,3.1,1.0,0.0,1.0,0.0,2.0,3.0,9.0,0,WannDa0
1036,2002,50,MIA,NFL,16,9,7,0,0.563,6.1,1.7,4.4,0.0,0.0,0.0,0.0,3.0,3.0,7.0,0,WannDa0
1037,2003,51,MIA,NFL,16,10,6,0,0.625,3.4,-0.7,4.1,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0,WannDa0
1038,2004,52,MIA,NFL,9,1,8,0,0.111,-2.2,-2.7,0.5,0.0,0.0,0.0,0.0,4.0,2.0,9.0,Fired after week 9,WannDa0
1039,2012,60,Indianapolis Colts,NFL,12,9,3,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"As interim coach, league awarded all W-L to Chuck Pagano and record is not reflected in career totals",AriaBr0
1040,2013,61,ARI,NFL,16,10,6,0,0.625,6.4,2.7,3.7,0.0,0.0,0.0,0.0,3.0,4.0,6.0,0,AriaBr0
1041,2014,62,ARI,NFL,16,11,5,0,0.688,2.0,-2.4,4.4,1.0,0.0,1.0,0.0,2.0,4.0,7.0,0,AriaBr0
1042,2015,63,ARI,NFL,16,13,3,0,0.813,12.3,9.0,3.4,2.0,1.0,1.0,0.5,1.0,4.0,11.0,0,AriaBr0
1043,2016,64,ARI,NFL,16,7,8,1,0.469,1.6,2.4,-0.8,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0,AriaBr0
1044,2017,65,ARI,NFL,16,8,8,0,0.5,-3.7,-4.0,0.2,0.0,0.0,0.0,0.0,3.0,4.0,6.0,0,AriaBr0
1045,2019,67,TAM,NFL,16,7,9,0,0.438,0.4,4.9,-4.5,0.0,0.0,0.0,0.0,3.0,7.0,13.0,0,AriaBr0
1046,2020,68,TAM,NFL,16,11,5,0,0.688,9.4,6.5,2.8,4.0,4.0,0.0,1.0,2.0,4.0,8.0,Super Bowl Champions,AriaBr0
1047,2021,69,TAM,NFL,17,13,4,0,0.765,8.6,7.3,1.3,2.0,1.0,1.0,0.5,1.0,1.0,3.0,0,AriaBr0
1048,1999,45,BAL,NFL,16,8,8,0,0.5,0.9,-1.6,2.5,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0,BillBr0
1049,2000,46,BAL,NFL,16,12,4,0,0.75,8.0,0.0,8.0,4.0,4.0,0.0,1.0,2.0,3.0,5.0,Super Bowl Champions,BillBr0
1050,2001,47,BAL,NFL,16,10,6,0,0.625,3.2,-0.8,4.0,2.0,1.0,1.0,0.5,2.0,3.0,6.0,0,BillBr0
1051,2002,48,BAL,NFL,16,7,9,0,0.438,-2.1,-1.5,-0.6,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0,BillBr0
1052,2003,49,BAL,NFL,16,10,6,0,0.625,6.3,3.3,3.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,0,BillBr0
1053,2004,50,BAL,NFL,16,9,7,0,0.563,6.1,-0.6,6.8,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0,BillBr0
1054,2005,51,BAL,NFL,16,6,10,0,0.375,-1.8,-3.5,1.7,0.0,0.0,0.0,0.0,3.0,3.0,8.0,0,BillBr0
1055,2006,52,BAL,NFL,16,13,3,0,0.813,9.3,1.5,7.8,1.0,0.0,1.0,0.0,1.0,1.0,6.0,0,BillBr0
1056,2007,53,BAL,NFL,16,5,11,0,0.313,-6.7,-5.0,-1.8,0.0,0.0,0.0,0.0,4.0,2.0,10.0,0,BillBr0
1068,1989,46,DAL,NFL,16,1,15,0,0.063,-10.4,-7.6,-2.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,JohnJi0
1069,1990,47,DAL,NFL,16,7,9,0,0.438,-3.7,-4.8,1.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,JohnJi0
1070,1991,48,DAL,NFL,16,11,5,0,0.688,4.4,3.7,0.8,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0,JohnJi0
1071,1992,49,DAL,NFL,16,13,3,0,0.813,10.0,6.4,3.6,3.0,3.0,0.0,1.0,1.0,0.0,0.0,Super Bowl Champions,JohnJi0
